"# NOTE: Recommendations are based on availability. Items marked ""Sold out"" may affect tier selections if they become available."
"# SOLD OUT items documented with ""IF AVAILABLE"" notes indicate potential tier changes when restocked."
category,product_name,brand,price,unit,size,certifications,packaging,nutrition,labels,notes,item_type,seasonality,selected_tier,selection_reason
dairy_ghee,Herbes de Provence Ghee Grassfed & Certified Organic,Pure Indian Foods,15.99,ea,7.8 oz,USDA Organic; Grassfed,Glass jar with aluminum cap,,Grass-Fed,French herb blend,specialty,,Premium Specialty,French herb ghee
dairy_ghee,Hing Ghee,Pure Indian Foods,15.99,ea,3.4 oz,None (conventional),Glass jar with aluminum cap,,,Asafoetida-infused,specialty,,Balanced,Hing asafoetida ghee
protein_seafood_fish,Branzino Fillet,FreshDirect,28.99,ea,7.7 oz,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality fish
protein_seafood_salmon,Icelandic Salmon Fillet,FreshDirect,18.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"Icelandic Salmon, Center Cut",FreshDirect,11.99,ea,8 oz,None (conventional),Plastic bag,,,Quality: Exceptional | $1.60/oz,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"Icelandic Salmon, Whole Side",FreshDirect,18.49,ea,3.5 lb,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality salmon
protein_seafood_shellfish,Local Littleneck Clams,FreshDirect,0.69,ea,,None (conventional),Plastic bag,,,Quality: Exceptional | min. of 12,staple,,Cheaper,Budget-friendly option
protein_seafood_prepared,Mediterranean Stuffed Branzino,FreshDirect,20.49,ea,,None (conventional),Plastic bag,,,Quality: Exceptional | $1.07/oz,staple,,Balanced,Good quality prepared
protein_seafood_shellfish,Nantucket Bay Dry Scallops,FreshDirect,45.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality shellfish
protein_seafood_fish,Nordic Halibut Fillet,FreshDirect,35.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality fish
protein_seafood_shellfish,Wild Cockles,FreshDirect,9.49,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality shellfish
protein_seafood_salmon,Wild Patagonian King Salmon Fillet,FreshDirect,38.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality salmon
protein_seafood_shrimp,"All-Natural Wild Domestic Gulf Shrimp, Cleaned, 16-20/lb, Previously Frozen",FreshDirect,27.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_salmon,Farm-Raised Atlantic Salmon Fillet,Sixty South,15.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"EU Organic Salmon Fillet, Farm-Raised",Valhalla,20.99,ea,,USDA Organic,Plastic bag,,,Save 12% (was $23.99) | Quality: Excellent,staple,,Conscious,Organic salmon
protein_seafood_fish,Wild Icelandic Cod Loins,FreshDirect,23.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_shrimp,"Fresh White Shrimp, Cleaned, 26-30/lb",Blue Foot,12.99,ea,,None (conventional),Plastic bag,,,Save 18% (was $15.99) | Quality: Excellent,staple,,Balanced,Good quality shrimp
protein_seafood_salmon,"Farm-Raised Atlantic Salmon Fillet, Center Cut",Sixty South,9.99,ea,8 oz,None (conventional),Plastic bag,,,Quality: Excellent | $1.33/oz,staple,,Balanced,Good quality salmon
protein_seafood_fish,Wild Icelandic Haddock Fillet,FreshDirect,17.09,ea,,None (conventional),Plastic bag,,,Save 14% (was $19.99) | Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_shrimp,"Wild Patagonian Red Shrimp, Cleaned, 16-20/lb",FreshDirect,15.49,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality shrimp
protein_seafood_salmon,"Wild Alaska Sockeye Salmon Fillet, Previously Frozen",FreshDirect,20.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality salmon
protein_seafood_fish,Farm-Raised Arctic Char Fillet,FreshDirect,17.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_salmon,"Farm-Raised Atlantic Salmon Fillet, Family Pack",Sixty South,14.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"Wild Sockeye Salmon Individually Wrapped Fillets, Family Pack, Frozen",City Pier,35.49,ea,1.5 lb,None (conventional),Plastic bag,,,Quality: $1.48/oz,convenience,,Balanced,Good quality salmon
protein_seafood_salmon,Farm-Raised King Salmon Fillet,Ora King,30.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_salmon,Farm-Raised Atlantic Salmon Whole Side Fillet,Sixty South,14.99,ea,each,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_shrimp,"All-Natural Wild Domestic Gulf Shrimp, Cleaned, 26-30/lb, Previously Frozen",FreshDirect,17.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Farm-Raised Shrimp, Cleaned, Tail On, 26-30/lb, Frozen",FreshDirect,10.49,ea,12 oz,None (conventional),Plastic bag,,,$0.87/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Patagonian Red Shrimp, EZ Peel, 16-20/lb, Previously Frozen",FreshDirect,14.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,Poached Colossal Shrimp,FreshDirect,27.99,ea,20 ct,None (conventional),Plastic bag,,,$1.75/oz,staple,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Cooked Shrimp Ring, Frozen",FreshDirect,19.49,ea,16 oz,None (conventional),Plastic bag,,,Save 11% (was $21.99) | $1.22/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Gulf Shrimp, Cleaned, Tail On, 36-40/lb, Frozen",FreshDirect,25.99,ea,2 lb,None (conventional),Plastic bag,,,$0.81/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"All-Natural Wild Domestic Gulf Shrimp, Cleaned, 21-25/lb, Previously Frozen",FreshDirect,20.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Gulf Shrimp, Cleaned, Tail On, 16-20/lb, Frozen",FreshDirect,40.49,ea,2 lb,None (conventional),Plastic bag,,,$1.27/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Gulf Shrimp, Cleaned, Tail On, 26-30/lb, Frozen",FreshDirect,34.99,ea,2 lb,None (conventional),Plastic bag,,,$1.09/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_fish,"Black Cod Fillet, Frozen",Seremoni,28.99,ea,12 oz,None (conventional),Plastic bag,,,$2.42/oz,convenience,,Balanced,Good quality fish
protein_seafood_fish,Wild Red Snapper Fillet,Seremoni,36.99,ea,8 oz,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality fish
protein_seafood_fish,Wild Vermillion Rockfish Fillet,Seremoni,37.99,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality fish
protein_seafood_fish,Wild Flounder Fillet,FreshDirect,19.99,ea,7 oz,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_shellfish,Organic Iceberg Mussels,FreshDirect,4.49,ea,,USDA Organic,Plastic bag,,,Save 10% (was $4.99) | Quality: Excellent,staple,,Conscious,Organic shellfish
protein_seafood_shellfish,Local Cherrystone Clams,FreshDirect,0.59,ea,,None (conventional),Plastic bag,,,Save 14% (was $0.69) | Quality: Excellent | min. of 12,staple,,Cheaper,Budget-friendly option
protein_seafood_shellfish,Steamer Clams,FreshDirect,12.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent | min. of 2lb,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Authentic Rhode Island Stuffed Quahogs,Tony's Seafood,30.49,ea,6 ct,None (conventional),Plastic bag,,,$0.85/oz,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Just the Clams Stuffed Quahogs with No Meat,Tony's Seafood,30.49,ea,6 ct,None (conventional),Plastic bag,,,$0.85/oz,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Moondancer Oysters,FreshDirect,1.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent | min. of 12,staple,,Cheaper,Budget-friendly option
protein_seafood_shellfish,Shucked Oysters,FreshDirect,13.49,ea,8 oz,None (conventional),Plastic bag,,,$1.69/oz,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,"Moondancer Oysters, Box",FreshDirect,65.99,ea,50 ct,None (conventional),Plastic bag,,,$1.32/ct,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,East Coast Oyster Sampler Moondancer,FreshDirect,9.49,ea,6 ct,None (conventional),Plastic bag,,,$1.58/ct,staple,,Balanced,Good quality shellfish
protein_seafood_prepared,"Crab Cakes, Uncooked",FreshDirect,17.49,ea,2 ct,None (conventional),Plastic bag,,,$2.19/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,"Salmon with Lemon and Capers, Char-Marked and Uncooked",FreshDirect,14.49,ea,8 oz,None (conventional),Plastic bag,,,$1.81/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Fish Cubes,FreshDirect,10.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality prepared
protein_seafood_prepared,"Salmon Burgers, Previously Frozen",FreshDirect,14.49,ea,2 ct,None (conventional),Plastic bag,,,Quality: Excellent | $1.21/oz,convenience,,Balanced,Good quality prepared
protein_seafood_prepared,Salmon Cakes w/ Tartar Sauce,FreshDirect,11.49,ea,2 ct,None (conventional),Plastic bag,,,$1.15/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Shrimp Scampi,FreshDirect,14.99,ea,12 oz,None (conventional),Plastic bag,,,$1.25/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Crab Stuffed Salmon,FreshDirect,20.49,ea,2 ct,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Miso Marinated Black Cod,FreshDirect,29.99,ea,2 ct,None (conventional),Plastic bag,,,$3.00/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,"Salmon Cakes, Uncooked",FreshDirect,9.49,ea,2 ct,None (conventional),Plastic bag,,,$1.05/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Farm-Raised Cajun Catfish Fillet,FreshDirect,14.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Banana-Leaf Wrapped Coconut-Cilantro Salmon,FreshDirect,12.49,ea,8 oz,None (conventional),Plastic bag,,,Quality: Excellent | $1.56/oz,staple,,Balanced,Good quality prepared
other,"Wild Atlantic Cod Individually Wrapped Fillets, Family Pack, Frozen",City Pier,28.49,ea,1.5 lb,None (conventional),Plastic bag,,,$1.19/oz,convenience,,Balanced,Good quality other
other,Breaded Fish Sticks,Mrs. Paul's,8.99,ea,44 ct,None (conventional),Plastic bag,"Calories: 203/100g, Protein: 12.7g, Carbs: 17.7g, Fat: 8.86g, Fiber: 1.27g",,$0.37/oz,convenience,,Balanced,Good quality other
other,"Cooked Farm-Raised Shrimp, Cleaned, 91-110/lb, Frozen",FreshDirect,10.99,ea,1 lb,None (conventional),Plastic bag,,,$0.69/oz,convenience,,Balanced,Good quality other
other,"Shrimp Wonton Soup with Bok Choy, Frozen",Royal Asia,8.49,ea,1 lb,None (conventional),Plastic bag,,,$0.53/oz,convenience,,Balanced,Good quality other
other,Beer Battered Fish Fillets,Mrs. Paul's,8.99,ea,10 ct,None (conventional),Plastic bag,,,$0.47/oz,convenience,,Balanced,Good quality other
protein_seafood_shellfish,"Local Dry Sea Scallops, 10-20/lb",FreshDirect,36.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Japanese Hokkaido Dry Sea Scallops 20-30/lb,FreshDirect,31.99,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Japanese Hokkaido Dry Sea Scallops 10-20/lb,FreshDirect,37.99,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,"Blackened & Smoked Bay Scallops, Frozen",My Fish Dish,10.49,ea,7 oz,None (conventional),Plastic bag,,,$1.50/oz,convenience,,Balanced,Good quality shellfish
protein_seafood_shellfish,"Sea Scallop, Frozen",Bristol Seafood,23.99,ea,12 oz,None (conventional),Plastic bag,,,$2.00/oz,convenience,,Balanced,Good quality shellfish
protein_seafood_shellfish,"40/80 Bay Peruvian Scallops, Frozen",Bristol Seafood,18.99,ea,16 oz,None (conventional),Plastic bag,,,$1.19/oz,convenience,,Balanced,Good quality shellfish
dairy_eggs,"Cage-Free Grade A Large White Eggs, Dozen",Alderfer Eggs,3.79,ea,1 dozen,Free-Range,Plastic bag,,"Cage-Free, Free-Range",,staple,,Cheaper,Budget-friendly option
dairy_eggs,"Cage-Free Grade A Large Brown Eggs, Dozen",Alderfer Eggs,3.79,ea,1 dozen,Free-Range,Plastic bag,,"Cage-Free, Free-Range",,staple,,Cheaper,Budget-friendly option
dairy_eggs,"Local Organic Large Brown Eggs, Dozen",Just FreshDirect,4.79,ea,1 dozen,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic eggs
dairy_eggs,"Local Organic Extra Large Brown Eggs, Dozen",Just FreshDirect,5.49,ea,1 dozen,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic eggs
dairy_eggs,"Organic Cage-Free Pasture-Raised Grade A Large Eggs, Dozen",Just FreshDirect,6.49,ea,1 dozen,USDA Organic; Free-Range; Pasture-Raised,Plastic bag,,"Cage-Free, Pasture-Raised, Free-Range",,staple,,Conscious,Organic eggs
dairy_eggs,"Pasture-Raised Organic Large Eggs, Dozen",Vital Farms,11.99,ea,1 dozen,USDA Organic; Pasture-Raised,Plastic bag,,Pasture-Raised,,staple,,Conscious,Organic eggs
dairy_milk,"Local Organic Whole Milk, Carton",Just FreshDirect,4.89,ea,0.5 g,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic milk
dairy_milk,"Local Organic 2% Reduced Fat Milk, Carton",Just FreshDirect,4.89,ea,0.5 g,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic milk
dairy_milk,"Whole Milk, Plastic Bottle",Just FreshDirect,2.99,ea,0.5 g,None (conventional),Plastic bag,,,,staple,,Cheaper,Budget-friendly option
dairy_milk,"Ultra-Pasteurized Whole Milk, Carton",Organic Valley,5.99,ea,0.5 g,None (conventional),Plastic bag,,,Save 20% - Any 2 for $9.50,staple,,Balanced,Good quality milk
dairy_yogurt,"TOTAL 0% Greek Yogurt, Plain",Fage,7.59,ea,32 oz,None (conventional),Recyclable plastic tub,"Calories: 93/100g, Protein: 9g, Carbs: 3g, Fat: 5g",,,staple,,Balanced,Good quality yogurt
dairy_yogurt,"TOTAL 2% Greek Yogurt, Plain",Fage,7.59,ea,32 oz,None (conventional),Recyclable plastic tub,"Calories: 93/100g, Protein: 9g, Carbs: 3g, Fat: 5g",,,staple,,Balanced,Good quality yogurt
dairy_yogurt,"Non-Fat Greek Yogurt, Plain (Single)",Chobani,1.49,ea,5.3 oz,None (conventional),Recyclable plastic tub,,,,staple,,Cheaper,Budget-friendly option
dairy_yogurt,"Non-Fat Greek Yogurt, Plain",Chobani,6.59,ea,32 oz,None (conventional),Recyclable plastic tub,"Calories: 90/100g, Protein: 16g, Carbs: 6g",Fair Trade,,staple,,Balanced,Good quality yogurt
dairy_butter,Salted Pure Irish Butter,Kerrygold,5.59,ea,8 oz,None (conventional),Paper-wrapped sticks in box,"Calories: 714/100g, Fat: 78.6g","No Gmos, Green Dot, Non Gmo Project",,staple,,Balanced,Good quality butter
dairy_butter,Unsalted Pure Irish Butter,Kerrygold,5.59,ea,8 oz,None (conventional),Paper-wrapped sticks in box,"Calories: 714/100g, Fat: 85.71g","No Gmos, Non Gmo Project",,staple,,Balanced,Good quality butter
dairy_butter,"Sweet Cream Butter, Salted",Cabot,7.99,ea,4 ct,None (conventional),Paper-wrapped sticks in box,,,,staple,,Balanced,Good quality butter
dairy_butter,Unsalted Butter,Land O'Lakes,7.49,ea,4 ct,None (conventional),Paper-wrapped sticks in box,"Calories: 714/100g, Fat: 78.6g",No Gluten,,staple,,Balanced,Good quality butter
dairy_butter,Organic Unsalted Butter,Organic Valley,10.79,ea,4 ct,USDA Organic,Paper-wrapped sticks in box,"Calories: 745/100g, Protein: 0.6g, Carbs: 0.6g, Fat: 82g","Organic, Eu Organic, Gb Org 05",,staple,,Conscious,Organic butter
dairy_cheese,"Cream Cheese Spread, Original",Philadelphia,5.59,ea,8 oz,None (conventional),Plastic wrap,"Calories: 227/100g, Protein: 4.55g, Carbs: 9.09g, Fat: 20.5g",,,staple,,Balanced,Good quality cheese
dairy_cheese,Mozzarella Stringles,Organic Valley,6.89,ea,8 ct,None (conventional),Plastic wrap,,,Save 11% (was $7.79),staple,,Balanced,Good quality cheese
dairy_sour_cream,Sour Cream (16oz),Breakstone's,4.49,ea,16 oz,None (conventional),Plastic bag,,,,staple,,Cheaper,Budget-friendly option
dairy_sour_cream,Sour Cream,Organic Valley,4.09,ea,16 oz,None (conventional),Plastic bag,"Calories: 159/100g, Protein: 3.6g, Carbs: 4g, Fat: 14.3g","Organic, Eu Organic, Contains Milk, Gb Org 05, No Added Sugar, Soil Association Organic",Save 18% (was $4.99),staple,,Cheaper,Budget-friendly option
dairy_ghee,Organic Valley Ghee Clarified Butter,Organic Valley,10.99,ea,7.5 oz,USDA Organic,Plastic bag,"Calories: 900/100g, Fat: 100g","Organic, Kosher, Usda Organic, Pure Butter",,staple,,Conscious,Organic ghee from grass-fed cows
dairy_ghee,4th & Heart Ghee Butter Original Recipe,4th & Heart,13.49,ea,9 oz,None (conventional),Plastic bag,"Calories: 923/100g, Fat: 100g","No Gluten, No Gmos, No Lactose, Non Gmo Project",,staple,,Balanced,Quality ghee option
protein_seafood_fish,Branzino Fillet,FreshDirect,28.99,ea,7.7 oz,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality fish
protein_seafood_salmon,Icelandic Salmon Fillet,FreshDirect,18.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"Icelandic Salmon, Center Cut",FreshDirect,11.99,ea,8 oz,None (conventional),Plastic bag,,,Quality: Exceptional | $1.60/oz,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"Icelandic Salmon, Whole Side",FreshDirect,18.49,ea,3.5 lb,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality salmon
protein_seafood_shellfish,Local Littleneck Clams,FreshDirect,0.69,ea,,None (conventional),Plastic bag,,,Quality: Exceptional | min. of 12,staple,,Cheaper,Budget-friendly option
protein_seafood_prepared,Mediterranean Stuffed Branzino,FreshDirect,20.49,ea,,None (conventional),Plastic bag,,,Quality: Exceptional | $1.07/oz,staple,,Balanced,Good quality prepared
protein_seafood_shellfish,Nantucket Bay Dry Scallops,FreshDirect,45.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality shellfish
protein_seafood_fish,Nordic Halibut Fillet,FreshDirect,35.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality fish
protein_seafood_shellfish,Wild Cockles,FreshDirect,9.49,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality shellfish
protein_seafood_salmon,Wild Patagonian King Salmon Fillet,FreshDirect,38.99,ea,,None (conventional),Plastic bag,,,Quality: Exceptional,staple,,Balanced,Good quality salmon
protein_seafood_shrimp,"All-Natural Wild Domestic Gulf Shrimp, Cleaned, 16-20/lb, Previously Frozen",FreshDirect,27.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_salmon,Farm-Raised Atlantic Salmon Fillet,Sixty South,15.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"EU Organic Salmon Fillet, Farm-Raised",Valhalla,20.99,ea,,USDA Organic,Plastic bag,,,Save 12% (was $23.99) | Quality: Excellent,staple,,Conscious,Organic salmon
protein_seafood_fish,Wild Icelandic Cod Loins,FreshDirect,23.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_shrimp,"Fresh White Shrimp, Cleaned, 26-30/lb",Blue Foot,12.99,ea,,None (conventional),Plastic bag,,,Save 18% (was $15.99) | Quality: Excellent,staple,,Balanced,Good quality shrimp
protein_seafood_salmon,"Farm-Raised Atlantic Salmon Fillet, Center Cut",Sixty South,9.99,ea,8 oz,None (conventional),Plastic bag,,,Quality: Excellent | $1.33/oz,staple,,Balanced,Good quality salmon
protein_seafood_fish,Wild Icelandic Haddock Fillet,FreshDirect,17.09,ea,,None (conventional),Plastic bag,,,Save 14% (was $19.99) | Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_shrimp,"Wild Patagonian Red Shrimp, Cleaned, 16-20/lb",FreshDirect,15.49,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality shrimp
protein_seafood_salmon,"Wild Alaska Sockeye Salmon Fillet, Previously Frozen",FreshDirect,20.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality salmon
protein_seafood_fish,Farm-Raised Arctic Char Fillet,FreshDirect,17.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_salmon,"Farm-Raised Atlantic Salmon Fillet, Family Pack",Sixty South,14.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_salmon,"Wild Sockeye Salmon Individually Wrapped Fillets, Family Pack, Frozen",City Pier,35.49,ea,1.5 lb,None (conventional),Plastic bag,,,Quality: $1.48/oz,convenience,,Balanced,Good quality salmon
protein_seafood_salmon,Farm-Raised King Salmon Fillet,Ora King,30.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_salmon,Farm-Raised Atlantic Salmon Whole Side Fillet,Sixty South,14.99,ea,each,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality salmon
protein_seafood_shrimp,"All-Natural Wild Domestic Gulf Shrimp, Cleaned, 26-30/lb, Previously Frozen",FreshDirect,17.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Farm-Raised Shrimp, Cleaned, Tail On, 26-30/lb, Frozen",FreshDirect,10.49,ea,12 oz,None (conventional),Plastic bag,,,$0.87/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Patagonian Red Shrimp, EZ Peel, 16-20/lb, Previously Frozen",FreshDirect,14.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,Poached Colossal Shrimp,FreshDirect,27.99,ea,20 ct,None (conventional),Plastic bag,,,$1.75/oz,staple,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Cooked Shrimp Ring, Frozen",FreshDirect,19.49,ea,16 oz,None (conventional),Plastic bag,,,Save 11% (was $21.99) | $1.22/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Gulf Shrimp, Cleaned, Tail On, 36-40/lb, Frozen",FreshDirect,25.99,ea,2 lb,None (conventional),Plastic bag,,,$0.81/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"All-Natural Wild Domestic Gulf Shrimp, Cleaned, 21-25/lb, Previously Frozen",FreshDirect,20.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Gulf Shrimp, Cleaned, Tail On, 16-20/lb, Frozen",FreshDirect,40.49,ea,2 lb,None (conventional),Plastic bag,,,$1.27/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_shrimp,"Wild Gulf Shrimp, Cleaned, Tail On, 26-30/lb, Frozen",FreshDirect,34.99,ea,2 lb,None (conventional),Plastic bag,,,$1.09/oz,convenience,,Balanced,Good quality shrimp
protein_seafood_fish,"Black Cod Fillet, Frozen",Seremoni,28.99,ea,12 oz,None (conventional),Plastic bag,,,$2.42/oz,convenience,,Balanced,Good quality fish
protein_seafood_fish,Wild Red Snapper Fillet,Seremoni,36.99,ea,8 oz,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality fish
protein_seafood_fish,Wild Vermillion Rockfish Fillet,Seremoni,37.99,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality fish
protein_seafood_fish,Wild Flounder Fillet,FreshDirect,19.99,ea,7 oz,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality fish
protein_seafood_shellfish,Organic Iceberg Mussels,FreshDirect,4.49,ea,,USDA Organic,Plastic bag,,,Save 10% (was $4.99) | Quality: Excellent,staple,,Conscious,Organic shellfish
protein_seafood_shellfish,Local Cherrystone Clams,FreshDirect,0.59,ea,,None (conventional),Plastic bag,,,Save 14% (was $0.69) | Quality: Excellent | min. of 12,staple,,Cheaper,Budget-friendly option
protein_seafood_shellfish,Steamer Clams,FreshDirect,12.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent | min. of 2lb,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Authentic Rhode Island Stuffed Quahogs,Tony's Seafood,30.49,ea,6 ct,None (conventional),Plastic bag,,,$0.85/oz,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Just the Clams Stuffed Quahogs with No Meat,Tony's Seafood,30.49,ea,6 ct,None (conventional),Plastic bag,,,$0.85/oz,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Moondancer Oysters,FreshDirect,1.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent | min. of 12,staple,,Cheaper,Budget-friendly option
protein_seafood_shellfish,Shucked Oysters,FreshDirect,13.49,ea,8 oz,None (conventional),Plastic bag,,,$1.69/oz,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,"Moondancer Oysters, Box",FreshDirect,65.99,ea,50 ct,None (conventional),Plastic bag,,,$1.32/ct,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,East Coast Oyster Sampler Moondancer,FreshDirect,9.49,ea,6 ct,None (conventional),Plastic bag,,,$1.58/ct,staple,,Balanced,Good quality shellfish
protein_seafood_prepared,"Crab Cakes, Uncooked",FreshDirect,17.49,ea,2 ct,None (conventional),Plastic bag,,,$2.19/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,"Salmon with Lemon and Capers, Char-Marked and Uncooked",FreshDirect,14.49,ea,8 oz,None (conventional),Plastic bag,,,$1.81/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Fish Cubes,FreshDirect,10.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality prepared
protein_seafood_prepared,"Salmon Burgers, Previously Frozen",FreshDirect,14.49,ea,2 ct,None (conventional),Plastic bag,,,Quality: Excellent | $1.21/oz,convenience,,Balanced,Good quality prepared
